# cell_size_um=20.0, domain_size_um=1500.0, description="3D spheroid pattern with 5000 cells"
x,y,z,phenotype,gene_Proliferation,gene_glycoATP,gene_mitoATP
37,40,43,Growth_Arrest,false,false,false
37,43,34,Growth_Arrest,false,false,false
37,43,40,Growth_Arrest,false,true,true
39,32,33,Growth_Arrest,false,false,true
39,32,41,Growth_Arrest,false,true,false
39,33,32,Growth_Arrest,false,false,true
39,33,42,Growth_Arrest,false,true,true
39,41,32,Growth_Arrest,false,false,false
39,41,42,Growth_Arrest,false,false,false
39,42,33,Growth_Arrest,false,false,false
39,42,41,Growth_Arrest,false,true,true
40,31,37,Growth_Arrest,false,false,true
40,37,31,Growth_Arrest,false,false,false
40,37,43,Growth_Arrest,false,false,true
40,43,37,Growth_Arrest,false,true,true
41,32,35,Growth_Arrest,false,false,true
41,32,39,Growth_Arrest,false,false,true
41,35,32,Growth_Arrest,false,true,false
41,35,42,Growth_Arrest,false,true,true
41,39,32,Growth_Arrest,false,false,true
41,39,42,Growth_Arrest,false,false,true
41,42,35,Growth_Arrest,false,true,true
41,42,39,Growth_Arrest,false,true,true
42,33,35,Growth_Arrest,false,false,true
42,33,39,Growth_Arrest,false,false,false
42,35,33,Growth_Arrest,false,false,false
42,35,41,Growth_Arrest,false,true,false
42,39,33,Growth_Arrest,false,true,false
42,39,41,Growth_Arrest,false,false,true
42,41,35,Growth_Arrest,false,false,false
42,41,39,Growth_Arrest,false,true,false
43,34,37,Growth_Arrest,false,true,false
43,37,34,Growth_Arrest,false,false,true
43,37,40,Growth_Arrest,false,false,false
43,40,37,Growth_Arrest,false,false,false
31,34,36,Growth_Arrest,false,true,false
31,34,38,Growth_Arrest,false,true,true
31,36,34,Growth_Arrest,false,false,true
31,36,40,Growth_Arrest,false,false,true
31,38,34,Growth_Arrest,false,false,true
31,38,40,Growth_Arrest,false,false,false
31,40,36,Growth_Arrest,false,true,true
31,40,38,Growth_Arrest,false,false,false
34,31,36,Growth_Arrest,false,true,true
34,31,38,Growth_Arrest,false,true,true
34,36,31,Growth_Arrest,false,true,true
34,36,43,Growth_Arrest,false,false,false
34,38,31,Growth_Arrest,false,true,true
34,38,43,Growth_Arrest,false,false,false
34,43,36,Growth_Arrest,false,true,true
34,43,38,Growth_Arrest,false,false,false
36,31,34,Growth_Arrest,false,false,false
36,31,40,Growth_Arrest,false,false,false
36,34,31,Growth_Arrest,false,true,false
36,34,43,Growth_Arrest,false,true,true
36,40,31,Growth_Arrest,false,false,true
36,40,43,Growth_Arrest,false,false,true
36,43,34,Growth_Arrest,false,false,true
36,43,40,Growth_Arrest,false,true,false
38,31,34,Growth_Arrest,false,false,true
38,31,40,Growth_Arrest,false,true,false
38,34,31,Growth_Arrest,false,true,false
38,34,43,Growth_Arrest,false,true,false
38,40,31,Growth_Arrest,false,true,false
38,40,43,Growth_Arrest,false,false,false
38,43,34,Growth_Arrest,false,false,true
38,43,40,Growth_Arrest,false,false,true
40,31,36,Growth_Arrest,false,false,false
40,31,38,Growth_Arrest,false,false,false
40,36,31,Growth_Arrest,false,false,false
40,36,43,Growth_Arrest,false,false,false
40,38,31,Growth_Arrest,false,true,true
40,38,43,Growth_Arrest,false,false,false
40,43,36,Growth_Arrest,false,true,true
40,43,38,Growth_Arrest,false,true,false
43,34,36,Growth_Arrest,false,true,true
43,34,38,Growth_Arrest,false,true,true
43,36,34,Growth_Arrest,false,false,false
43,36,40,Growth_Arrest,false,true,true
43,38,34,Growth_Arrest,false,false,false
43,38,40,Growth_Arrest,false,false,false
43,40,36,Growth_Arrest,false,true,true
43,40,38,Growth_Arrest,false,false,false
33,33,33,Growth_Arrest,false,false,false
33,33,41,Growth_Arrest,false,true,true
33,41,33,Growth_Arrest,false,true,false
33,41,41,Growth_Arrest,false,true,true
41,33,33,Growth_Arrest,false,true,false
41,33,41,Growth_Arrest,false,false,false
41,41,33,Growth_Arrest,false,false,false
41,41,41,Growth_Arrest,false,false,false
30,37,37,Growth_Arrest,false,true,false
31,34,35,Growth_Arrest,false,false,true
31,34,39,Growth_Arrest,false,true,true
31,35,34,Growth_Arrest,false,true,true
31,35,40,Growth_Arrest,false,true,false
31,39,34,Growth_Arrest,false,false,false
31,39,40,Growth_Arrest,false,false,false
31,40,35,Growth_Arrest,false,true,true
31,40,39,Growth_Arrest,false,true,false
34,31,35,Growth_Arrest,false,true,true
34,31,39,Growth_Arrest,false,false,true
34,35,31,Growth_Arrest,false,false,false
34,35,43,Growth_Arrest,false,true,false
34,39,31,Growth_Arrest,false,false,true
34,39,43,Growth_Arrest,false,true,false
34,43,35,Growth_Arrest,false,false,false
34,43,39,Growth_Arrest,false,true,false
35,31,34,Growth_Arrest,false,false,true
35,31,40,Growth_Arrest,false,true,false
35,34,31,Growth_Arrest,false,true,true
35,34,43,Growth_Arrest,false,false,false
35,40,31,Growth_Arrest,false,true,false
35,40,43,Growth_Arrest,false,true,false
35,43,34,Growth_Arrest,false,false,false
35,43,40,Growth_Arrest,false,false,false
37,30,37,Growth_Arrest,false,false,true
37,37,30,Growth_Arrest,false,true,true
37,37,44,Growth_Arrest,false,true,false
37,44,37,Growth_Arrest,false,true,false
39,31,34,Growth_Arrest,false,true,true
39,31,40,Growth_Arrest,false,true,true
39,34,31,Growth_Arrest,false,true,false
39,34,43,Growth_Arrest,false,false,true
39,40,31,Growth_Arrest,false,false,true
39,40,43,Growth_Arrest,false,true,false
39,43,34,Growth_Arrest,false,true,true
39,43,40,Growth_Arrest,false,true,true
40,31,35,Growth_Arrest,false,true,true
40,31,39,Growth_Arrest,false,true,false
40,35,31,Growth_Arrest,false,false,true
40,35,43,Growth_Arrest,false,false,true
40,39,31,Growth_Arrest,false,true,false
40,39,43,Growth_Arrest,false,true,true
40,43,35,Growth_Arrest,false,false,false
40,43,39,Growth_Arrest,false,false,false
43,34,35,Growth_Arrest,false,true,false
43,34,39,Growth_Arrest,false,true,false
43,35,34,Growth_Arrest,false,false,true
43,35,40,Growth_Arrest,false,true,false
43,39,34,Growth_Arrest,false,false,false
43,39,40,Growth_Arrest,false,false,true
43,40,35,Growth_Arrest,false,false,false
43,40,39,Growth_Arrest,false,false,true
44,37,37,Growth_Arrest,false,true,false
30,36,37,Growth_Arrest,false,true,false
30,37,36,Growth_Arrest,false,false,true
30,37,38,Growth_Arrest,false,true,true
30,38,37,Growth_Arrest,false,true,false
32,32,37,Growth_Arrest,false,true,false
32,33,34,Growth_Arrest,false,true,false
32,33,40,Growth_Arrest,false,true,false
32,34,33,Growth_Arrest,false,false,true
32,34,41,Growth_Arrest,false,false,true
32,37,32,Growth_Arrest,false,false,false
32,37,42,Growth_Arrest,false,false,false
32,40,33,Growth_Arrest,false,true,false
32,40,41,Growth_Arrest,false,true,true
32,41,34,Growth_Arrest,false,false,true
32,41,40,Growth_Arrest,false,true,true
32,42,37,Growth_Arrest,false,false,false
33,32,34,Growth_Arrest,false,true,true
33,32,40,Growth_Arrest,false,true,false
33,34,32,Growth_Arrest,false,true,false
33,34,42,Growth_Arrest,false,false,false
33,40,32,Growth_Arrest,false,true,false
33,40,42,Growth_Arrest,false,false,true
33,42,34,Growth_Arrest,false,false,false
33,42,40,Growth_Arrest,false,false,true
34,32,33,Growth_Arrest,false,true,false
34,32,41,Growth_Arrest,false,true,true
34,33,32,Growth_Arrest,false,false,true
34,33,42,Growth_Arrest,false,true,true
34,41,32,Growth_Arrest,false,false,true
34,41,42,Growth_Arrest,false,true,false
34,42,33,Growth_Arrest,false,false,false
34,42,41,Growth_Arrest,false,false,true
36,30,37,Growth_Arrest,false,false,false
36,37,30,Growth_Arrest,false,true,false
36,37,44,Growth_Arrest,false,true,false
36,44,37,Growth_Arrest,false,false,false
37,30,36,Growth_Arrest,false,false,false
37,30,38,Growth_Arrest,false,true,true
37,32,32,Growth_Arrest,false,false,true
37,32,42,Growth_Arrest,false,true,true
37,36,30,Growth_Arrest,false,false,false
37,36,44,Growth_Arrest,false,false,true
37,38,30,Growth_Arrest,false,true,false
37,38,44,Growth_Arrest,false,false,true
37,42,32,Growth_Arrest,false,true,true
37,42,42,Growth_Arrest,false,true,false
37,44,36,Growth_Arrest,false,true,true
37,44,38,Growth_Arrest,false,false,true
38,30,37,Growth_Arrest,false,true,false
38,37,30,Growth_Arrest,false,true,true
38,37,44,Growth_Arrest,false,true,false
38,44,37,Growth_Arrest,false,false,true
40,32,33,Growth_Arrest,false,false,true
40,32,41,Growth_Arrest,false,true,false
40,33,32,Growth_Arrest,false,true,true
40,33,42,Growth_Arrest,false,false,true
40,41,32,Growth_Arrest,false,true,true
40,41,42,Growth_Arrest,false,true,false
40,42,33,Growth_Arrest,false,true,true
40,42,41,Growth_Arrest,false,true,true
41,32,34,Growth_Arrest,false,false,true
41,32,40,Growth_Arrest,false,false,false
41,34,32,Growth_Arrest,false,false,true
41,34,42,Growth_Arrest,false,true,true
41,40,32,Growth_Arrest,false,true,true
41,40,42,Growth_Arrest,false,true,false
41,42,34,Growth_Arrest,false,false,false
41,42,40,Growth_Arrest,false,true,true
42,32,37,Growth_Arrest,false,false,false
42,33,34,Growth_Arrest,false,true,false
42,33,40,Growth_Arrest,false,true,true
42,34,33,Growth_Arrest,false,false,false
42,34,41,Growth_Arrest,false,true,true
42,37,32,Growth_Arrest,false,true,true
42,37,42,Growth_Arrest,false,false,true
42,40,33,Growth_Arrest,false,true,true
42,40,41,Growth_Arrest,false,false,true
42,41,34,Growth_Arrest,false,true,false
42,41,40,Growth_Arrest,false,false,true
42,42,37,Growth_Arrest,false,false,false
44,36,37,Growth_Arrest,false,false,true
44,37,36,Growth_Arrest,false,true,true
44,37,38,Growth_Arrest,false,false,true
44,38,37,Growth_Arrest,false,true,true
30,36,36,Growth_Arrest,false,true,false
30,36,38,Growth_Arrest,false,true,false
30,38,36,Growth_Arrest,false,true,false
30,38,38,Growth_Arrest,false,false,false
32,32,36,Growth_Arrest,false,true,false
32,32,38,Growth_Arrest,false,true,false
32,36,32,Growth_Arrest,false,false,true
32,36,42,Growth_Arrest,false,false,false
32,38,32,Growth_Arrest,false,true,false
32,38,42,Growth_Arrest,false,false,false
32,42,36,Growth_Arrest,false,true,true
32,42,38,Growth_Arrest,false,true,true
36,30,36,Growth_Arrest,false,false,false
36,30,38,Growth_Arrest,false,true,false
36,32,32,Growth_Arrest,false,false,false
36,32,42,Growth_Arrest,false,false,true
36,36,30,Growth_Arrest,false,false,true
36,36,44,Growth_Arrest,false,false,true
36,38,30,Growth_Arrest,false,false,false
36,38,44,Growth_Arrest,false,true,true
36,42,32,Growth_Arrest,false,false,false
36,42,42,Growth_Arrest,false,false,false
36,44,36,Growth_Arrest,false,false,false
36,44,38,Growth_Arrest,false,false,false
38,30,36,Growth_Arrest,false,true,true
38,30,38,Growth_Arrest,false,true,false
38,32,32,Growth_Arrest,false,false,true
38,32,42,Growth_Arrest,false,false,false
38,36,30,Growth_Arrest,false,true,true
38,36,44,Growth_Arrest,false,true,false
38,38,30,Growth_Arrest,false,false,true
38,38,44,Growth_Arrest,false,false,true
38,42,32,Growth_Arrest,false,true,true
38,42,42,Growth_Arrest,false,false,false
38,44,36,Growth_Arrest,false,true,true
38,44,38,Growth_Arrest,false,true,false
42,32,36,Growth_Arrest,false,false,true
42,32,38,Growth_Arrest,false,true,true
42,36,32,Growth_Arrest,false,false,true
42,36,42,Growth_Arrest,false,true,true
42,38,32,Growth_Arrest,false,false,false
42,38,42,Growth_Arrest,false,true,false
42,42,36,Growth_Arrest,false,false,true
42,42,38,Growth_Arrest,false,false,true
44,36,36,Growth_Arrest,false,false,true
44,36,38,Growth_Arrest,false,true,false
44,38,36,Growth_Arrest,false,false,false
44,38,38,Growth_Arrest,false,false,true
31,33,37,Growth_Arrest,false,true,false
31,37,33,Growth_Arrest,false,false,false
31,37,41,Growth_Arrest,false,true,false
31,41,37,Growth_Arrest,false,true,true
33,31,37,Growth_Arrest,false,true,false
33,37,31,Growth_Arrest,false,true,false
33,37,43,Growth_Arrest,false,false,true
33,43,37,Growth_Arrest,false,true,false
37,31,33,Growth_Arrest,false,false,false
37,31,41,Growth_Arrest,false,false,false
37,33,31,Growth_Arrest,false,false,false
37,33,43,Growth_Arrest,false,true,true
37,41,31,Growth_Arrest,false,true,false
37,41,43,Growth_Arrest,false,true,true
37,43,33,Growth_Arrest,false,true,true
37,43,41,Growth_Arrest,false,true,true
41,31,37,Growth_Arrest,false,false,true
41,37,31,Growth_Arrest,false,true,true
41,37,43,Growth_Arrest,false,true,false
41,43,37,Growth_Arrest,false,false,true
43,33,37,Growth_Arrest,false,true,true
43,37,33,Growth_Arrest,false,false,false
43,37,41,Growth_Arrest,false,true,true
43,41,37,Growth_Arrest,false,true,false
30,35,37,Growth_Arrest,false,true,false
30,37,35,Growth_Arrest,false,true,false
30,37,39,Growth_Arrest,false,false,true
30,39,37,Growth_Arrest,false,true,false
31,33,36,Growth_Arrest,false,true,false
31,33,38,Growth_Arrest,false,false,false
31,36,33,Growth_Arrest,false,false,true
31,36,41,Growth_Arrest,false,false,false
31,38,33,Growth_Arrest,false,true,false
31,38,41,Growth_Arrest,false,true,false
31,41,36,Growth_Arrest,false,true,false
31,41,38,Growth_Arrest,false,false,false
33,31,36,Growth_Arrest,false,false,false
33,31,38,Growth_Arrest,false,true,true
33,36,31,Growth_Arrest,false,true,true
33,36,43,Growth_Arrest,false,false,false
33,38,31,Growth_Arrest,false,false,false
33,38,43,Growth_Arrest,false,true,true
33,43,36,Growth_Arrest,false,false,false
33,43,38,Growth_Arrest,false,true,true
35,30,37,Growth_Arrest,false,false,true
35,37,30,Growth_Arrest,false,true,false
35,37,44,Growth_Arrest,false,false,true
35,44,37,Growth_Arrest,false,true,true
36,31,33,Growth_Arrest,false,false,false
36,31,41,Growth_Arrest,false,true,true
36,33,31,Growth_Arrest,false,false,true
36,33,43,Growth_Arrest,false,true,true
36,41,31,Growth_Arrest,false,true,true
36,41,43,Growth_Arrest,false,false,true
36,43,33,Growth_Arrest,false,false,true
36,43,41,Growth_Arrest,false,false,true
37,30,35,Growth_Arrest,false,false,false
37,30,39,Growth_Arrest,false,false,false
37,35,30,Growth_Arrest,false,true,true
37,35,44,Growth_Arrest,false,true,false
37,39,30,Growth_Arrest,false,false,false
37,39,44,Growth_Arrest,false,false,true
37,44,35,Growth_Arrest,false,false,false
37,44,39,Growth_Arrest,false,false,false
38,31,33,Growth_Arrest,false,true,true
38,31,41,Growth_Arrest,false,false,false
38,33,31,Growth_Arrest,false,false,false
38,33,43,Growth_Arrest,false,false,true
38,41,31,Growth_Arrest,false,true,true
38,41,43,Growth_Arrest,false,false,false
38,43,33,Growth_Arrest,false,true,true
38,43,41,Growth_Arrest,false,true,false
39,30,37,Growth_Arrest,false,true,false
39,37,30,Growth_Arrest,false,true,true
39,37,44,Growth_Arrest,false,true,false
39,44,37,Growth_Arrest,false,true,false
41,31,36,Growth_Arrest,false,false,false
41,31,38,Growth_Arrest,false,true,false
41,36,31,Growth_Arrest,false,false,true
41,36,43,Growth_Arrest,false,false,true
41,38,31,Growth_Arrest,false,false,false
41,38,43,Growth_Arrest,false,true,false
41,43,36,Growth_Arrest,false,false,true
41,43,38,Growth_Arrest,false,true,true
43,33,36,Growth_Arrest,false,false,false
43,33,38,Growth_Arrest,false,true,true
43,36,33,Growth_Arrest,false,true,true
43,36,41,Growth_Arrest,false,true,false
43,38,33,Growth_Arrest,false,false,true
43,38,41,Growth_Arrest,false,false,false
43,41,36,Growth_Arrest,false,true,true
43,41,38,Growth_Arrest,false,false,false
44,35,37,Growth_Arrest,false,false,true
44,37,35,Growth_Arrest,false,true,false
44,37,39,Growth_Arrest,false,false,true
44,39,37,Growth_Arrest,false,false,true
30,35,36,Growth_Arrest,false,true,false
30,35,38,Growth_Arrest,false,true,false
30,36,35,Growth_Arrest,false,false,true
30,36,39,Growth_Arrest,false,false,true
30,38,35,Growth_Arrest,false,true,false
30,38,39,Growth_Arrest,false,false,false
30,39,36,Growth_Arrest,false,false,false
30,39,38,Growth_Arrest,false,false,false
31,34,34,Growth_Arrest,false,true,true
31,34,40,Growth_Arrest,false,true,false
31,40,34,Growth_Arrest,false,false,true
31,40,40,Growth_Arrest,false,false,false
32,32,35,Growth_Arrest,false,true,true
32,32,39,Growth_Arrest,false,true,false
32,35,32,Growth_Arrest,false,true,true
32,35,42,Growth_Arrest,false,true,true
32,39,32,Growth_Arrest,false,true,true
32,39,42,Growth_Arrest,false,false,true
32,42,35,Growth_Arrest,false,true,true
32,42,39,Growth_Arrest,false,false,false
34,31,34,Growth_Arrest,false,true,true
34,31,40,Growth_Arrest,false,true,true
34,34,31,Growth_Arrest,false,true,true
34,34,43,Growth_Arrest,false,true,true
34,40,31,Growth_Arrest,false,true,false
34,40,43,Growth_Arrest,false,false,true
34,43,34,Growth_Arrest,false,false,false
34,43,40,Growth_Arrest,false,false,false
35,30,36,Growth_Arrest,false,false,false
35,30,38,Growth_Arrest,false,true,true
35,32,32,Growth_Arrest,false,false,false
35,32,42,Growth_Arrest,false,true,false
35,36,30,Growth_Arrest,false,true,true
35,36,44,Growth_Arrest,false,true,false
35,38,30,Growth_Arrest,false,true,false
35,38,44,Growth_Arrest,false,true,true
35,42,32,Growth_Arrest,false,false,false
35,42,42,Growth_Arrest,false,false,true
35,44,36,Growth_Arrest,false,false,true
35,44,38,Growth_Arrest,false,false,true
36,30,35,Growth_Arrest,false,true,true
36,30,39,Growth_Arrest,false,true,false
36,35,30,Growth_Arrest,false,false,true
36,35,44,Growth_Arrest,false,false,false
36,39,30,Growth_Arrest,false,false,false
36,39,44,Growth_Arrest,false,false,true
36,44,35,Growth_Arrest,false,false,true
36,44,39,Growth_Arrest,false,false,true
38,30,35,Growth_Arrest,false,false,true
38,30,39,Growth_Arrest,false,true,false
38,35,30,Growth_Arrest,false,true,true
38,35,44,Growth_Arrest,false,true,true
38,39,30,Growth_Arrest,false,false,true
38,39,44,Growth_Arrest,false,false,false
38,44,35,Growth_Arrest,false,true,false
38,44,39,Growth_Arrest,false,true,true
39,30,36,Growth_Arrest,false,true,true
39,30,38,Growth_Arrest,false,false,false
39,32,32,Growth_Arrest,false,false,false
39,32,42,Growth_Arrest,false,false,false
39,36,30,Growth_Arrest,false,true,true
39,36,44,Growth_Arrest,false,false,true
39,38,30,Growth_Arrest,false,false,false
39,38,44,Growth_Arrest,false,true,true
39,42,32,Growth_Arrest,false,true,false
39,42,42,Growth_Arrest,false,true,true
39,44,36,Growth_Arrest,false,true,true
39,44,38,Growth_Arrest,false,true,true
40,31,34,Growth_Arrest,false,true,true
40,31,40,Growth_Arrest,false,true,false
40,34,31,Growth_Arrest,false,true,false
40,34,43,Growth_Arrest,false,false,true
40,40,31,Growth_Arrest,false,true,true
40,40,43,Growth_Arrest,false,false,true
40,43,34,Growth_Arrest,false,false,true
40,43,40,Growth_Arrest,false,true,true
42,32,35,Growth_Arrest,false,true,true
42,32,39,Growth_Arrest,false,true,false
42,35,32,Growth_Arrest,false,false,true
42,35,42,Growth_Arrest,false,true,false
42,39,32,Growth_Arrest,false,true,false
42,39,42,Growth_Arrest,false,true,true
42,42,35,Growth_Arrest,false,true,true
42,42,39,Growth_Arrest,false,false,false
43,34,34,Growth_Arrest,false,true,true
43,34,40,Growth_Arrest,false,false,true
43,40,34,Growth_Arrest,false,false,true
43,40,40,Growth_Arrest,false,true,false
44,35,36,Growth_Arrest,false,false,true
44,35,38,Growth_Arrest,false,true,true
44,36,35,Growth_Arrest,false,true,true
44,36,39,Growth_Arrest,false,true,true
44,38,35,Growth_Arrest,false,false,false
44,38,39,Growth_Arrest,false,false,true
44,39,36,Growth_Arrest,false,false,true
44,39,38,Growth_Arrest,false,true,true
31,33,35,Growth_Arrest,false,false,false
31,33,39,Growth_Arrest,false,false,false
31,35,33,Growth_Arrest,false,false,true
31,35,41,Growth_Arrest,false,true,true
31,39,33,Growth_Arrest,false,true,false
31,39,41,Growth_Arrest,false,true,true
31,41,35,Growth_Arrest,false,false,true
31,41,39,Growth_Arrest,false,false,true
33,31,35,Growth_Arrest,false,true,false
33,31,39,Growth_Arrest,false,true,true
33,35,31,Growth_Arrest,false,true,false
33,35,43,Growth_Arrest,false,true,false
33,39,31,Growth_Arrest,false,false,false
33,39,43,Growth_Arrest,false,true,true
33,43,35,Growth_Arrest,false,true,true
33,43,39,Growth_Arrest,false,false,false
35,31,33,Growth_Arrest,false,false,false
35,31,41,Growth_Arrest,false,false,false
35,33,31,Growth_Arrest,false,false,false
35,33,43,Growth_Arrest,false,false,false
35,41,31,Growth_Arrest,false,true,true
35,41,43,Growth_Arrest,false,true,false
35,43,33,Growth_Arrest,false,false,true
35,43,41,Growth_Arrest,false,false,false
39,31,33,Growth_Arrest,false,false,false
39,31,41,Growth_Arrest,false,false,false
39,33,31,Growth_Arrest,false,true,false
39,33,43,Growth_Arrest,false,false,true
39,41,31,Growth_Arrest,false,false,false
39,41,43,Growth_Arrest,false,true,false
39,43,33,Growth_Arrest,false,false,false
39,43,41,Growth_Arrest,false,false,true
41,31,35,Growth_Arrest,false,true,false
41,31,39,Growth_Arrest,false,true,true
41,35,31,Growth_Arrest,false,false,true
41,35,43,Growth_Arrest,false,false,false
41,39,31,Growth_Arrest,false,false,false
41,39,43,Growth_Arrest,false,false,true
41,43,35,Growth_Arrest,false,false,false
41,43,39,Growth_Arrest,false,false,true
43,33,35,Growth_Arrest,false,true,true
43,33,39,Growth_Arrest,false,true,true
43,35,33,Growth_Arrest,false,false,true
43,35,41,Growth_Arrest,false,true,true
43,39,33,Growth_Arrest,false,true,false
43,39,41,Growth_Arrest,false,false,false
43,41,35,Growth_Arrest,false,true,false
43,41,39,Growth_Arrest,false,false,true
30,35,35,Growth_Arrest,false,false,true
30,35,39,Growth_Arrest,false,false,false
30,39,35,Growth_Arrest,false,false,true
30,39,39,Growth_Arrest,false,false,false
32,33,33,Growth_Arrest,false,true,false
32,33,41,Growth_Arrest,false,true,true
32,41,33,Growth_Arrest,false,false,true
32,41,41,Growth_Arrest,false,false,true
33,32,33,Growth_Arrest,false,false,true
33,32,41,Growth_Arrest,false,false,true
33,33,32,Growth_Arrest,false,false,false
33,33,42,Growth_Arrest,false,false,false
33,41,32,Growth_Arrest,false,true,false
33,41,42,Growth_Arrest,false,true,true
33,42,33,Growth_Arrest,false,true,false
33,42,41,Growth_Arrest,false,false,true
35,30,35,Growth_Arrest,false,false,false
35,30,39,Growth_Arrest,false,true,true
35,35,30,Growth_Arrest,false,true,false
35,35,44,Growth_Arrest,false,true,false
35,39,30,Growth_Arrest,false,false,true
35,39,44,Growth_Arrest,false,false,false
35,44,35,Growth_Arrest,false,false,true
35,44,39,Growth_Arrest,false,true,true
39,30,35,Growth_Arrest,false,true,false
39,30,39,Growth_Arrest,false,false,false
39,35,30,Growth_Arrest,false,false,false
39,35,44,Growth_Arrest,false,true,false
39,39,30,Growth_Arrest,false,false,false
39,39,44,Growth_Arrest,false,false,true
39,44,35,Growth_Arrest,false,false,false
39,44,39,Growth_Arrest,false,true,false
41,32,33,Growth_Arrest,false,false,false
41,32,41,Growth_Arrest,false,true,true
41,33,32,Growth_Arrest,false,true,false
41,33,42,Growth_Arrest,false,true,false
41,41,32,Growth_Arrest,false,false,false
41,41,42,Growth_Arrest,false,false,true
41,42,33,Growth_Arrest,false,true,true
41,42,41,Growth_Arrest,false,true,true
42,33,33,Growth_Arrest,false,false,false
42,33,41,Growth_Arrest,false,true,false
42,41,33,Growth_Arrest,false,true,false
42,41,41,Growth_Arrest,false,false,false
44,35,35,Growth_Arrest,false,false,false
44,35,39,Growth_Arrest,false,true,false
44,39,35,Growth_Arrest,false,true,false
44,39,39,Growth_Arrest,false,false,false
30,34,37,Growth_Arrest,false,true,false
30,37,34,Growth_Arrest,false,true,false
30,37,40,Growth_Arrest,false,true,false
30,40,37,Growth_Arrest,false,true,true
34,30,37,Growth_Arrest,false,true,false
34,37,30,Growth_Arrest,false,false,false
34,37,44,Growth_Arrest,false,true,true
34,44,37,Growth_Arrest,false,true,false
37,30,34,Growth_Arrest,false,false,false
37,30,40,Growth_Arrest,false,true,true
37,34,30,Growth_Arrest,false,true,false
37,34,44,Growth_Arrest,false,true,true
37,40,30,Growth_Arrest,false,false,true
37,40,44,Growth_Arrest,false,true,true
37,44,34,Growth_Arrest,false,true,false
37,44,40,Growth_Arrest,false,false,true
40,30,37,Growth_Arrest,false,false,true
40,37,30,Growth_Arrest,false,true,true
40,37,44,Growth_Arrest,false,true,false
40,44,37,Growth_Arrest,false,false,false
44,34,37,Growth_Arrest,false,false,false
44,37,34,Growth_Arrest,false,false,true
44,37,40,Growth_Arrest,false,true,false
44,40,37,Growth_Arrest,false,false,true
30,34,36,Growth_Arrest,false,false,false
30,34,38,Growth_Arrest,false,false,true
30,36,34,Growth_Arrest,false,false,true
30,36,40,Growth_Arrest,false,false,true
30,38,34,Growth_Arrest,false,false,false
30,38,40,Growth_Arrest,false,true,true
30,40,36,Growth_Arrest,false,true,true
30,40,38,Growth_Arrest,false,true,true
32,32,34,Growth_Arrest,false,true,false
32,32,40,Growth_Arrest,false,false,false
32,34,32,Growth_Arrest,false,true,false
32,34,42,Growth_Arrest,false,false,true
32,40,32,Growth_Arrest,false,true,true
32,40,42,Growth_Arrest,false,false,true
32,42,34,Growth_Arrest,false,false,false
32,42,40,Growth_Arrest,false,false,false
34,30,36,Growth_Arrest,false,false,true
34,30,38,Growth_Arrest,false,false,true
34,32,32,Growth_Arrest,false,true,false
34,32,42,Growth_Arrest,false,false,false
34,36,30,Growth_Arrest,false,true,false
34,36,44,Growth_Arrest,false,false,false
34,38,30,Growth_Arrest,false,true,true
34,38,44,Growth_Arrest,false,false,true
34,42,32,Growth_Arrest,false,true,true
34,42,42,Growth_Arrest,false,true,true
34,44,36,Growth_Arrest,false,true,true
34,44,38,Growth_Arrest,false,false,false
36,30,34,Growth_Arrest,false,false,true
36,30,40,Growth_Arrest,false,true,false
36,34,30,Growth_Arrest,false,true,false
36,34,44,Growth_Arrest,false,false,true
36,40,30,Growth_Arrest,false,false,false
36,40,44,Growth_Arrest,false,true,true
36,44,34,Growth_Arrest,false,false,true
36,44,40,Growth_Arrest,false,true,false
38,30,34,Growth_Arrest,false,false,true
38,30,40,Growth_Arrest,false,false,true
38,34,30,Growth_Arrest,false,true,true
38,34,44,Growth_Arrest,false,false,true
38,40,30,Growth_Arrest,false,false,false
38,40,44,Growth_Arrest,false,false,false
38,44,34,Growth_Arrest,false,true,false
38,44,40,Growth_Arrest,false,false,true
40,30,36,Growth_Arrest,false,false,true
40,30,38,Growth_Arrest,false,false,true
40,32,32,Growth_Arrest,false,true,false
40,32,42,Growth_Arrest,false,false,false
40,36,30,Growth_Arrest,false,true,false
40,36,44,Growth_Arrest,false,false,false
40,38,30,Growth_Arrest,false,false,false
40,38,44,Growth_Arrest,false,true,false
40,42,32,Growth_Arrest,false,false,true
40,42,42,Growth_Arrest,false,true,false
40,44,36,Growth_Arrest,false,false,false
40,44,38,Growth_Arrest,false,true,false
42,32,34,Growth_Arrest,false,true,true
42,32,40,Growth_Arrest,false,true,false
42,34,32,Growth_Arrest,false,false,false
42,34,42,Growth_Arrest,false,false,true
42,40,32,Growth_Arrest,false,true,true
42,40,42,Growth_Arrest,false,true,false
42,42,34,Growth_Arrest,false,false,false
42,42,40,Growth_Arrest,false,true,true
44,34,36,Growth_Arrest,false,true,false
44,34,38,Growth_Arrest,false,false,true
44,36,34,Growth_Arrest,false,false,true
44,36,40,Growth_Arrest,false,true,true
44,38,34,Growth_Arrest,false,false,false
44,38,40,Growth_Arrest,false,false,false
44,40,36,Growth_Arrest,false,false,true
44,40,38,Growth_Arrest,false,true,false
31,32,37,Growth_Arrest,false,false,false
